ax,ay,az
-0.0078125,-0.01302734375,1.074169921875
-0.017099609375,0.44373046875,0.973486328125
-0.0028125,0.57322265625,0.894912109375
-0.02185546875,0.681279296875,0.80958984375
-0.018193359375,0.73234375,0.75947265625
-0.024072265625,0.775888671875,0.713603515625
-0.021943359375,0.8317578125,0.636044921875
-0.02427734375,0.864208984375,0.586484375
-0.026953125,0.905341796875,0.510625
-0.028642578125,0.941728515625,0.4268359375
-0.026591796875,0.96330078125,0.365205078125
-0.03015625,0.967529296875,0.353486328125
-0.030556640625,0.98736328125,0.2709765625
-0.029423828125,0.99802734375,0.213134765625
-0.031337890625,1.004677734375,0.138291015625
-0.001318359375,0.000537109375,1.074453125
0.434189453125,0.030966796875,0.983232421875
0.549560546875,0.041416015625,0.919853515625
0.6039794921875,0.04896484375,0.86697265625
0.698193359375,0.056640625,0.807587890625
0.75052734375,0.060517578125,0.753017578125
0.78802734375,0.063134765625,0.71154296875
0.811240234375,0.069423828125,0.633955078125
0.884091796875,0.07234375,0.56884765625
0.926015625,0.077998046875,0.48732421875
0.958828125,0.080673828125,0.41982421875
0.97583984375,0.083125,0.359873046875
0.99724609375,0.083798828125,0.275673828125
1.004404296875,0.08568359375,0.221044921875
1.01390625,0.091171875,0.147890625
0.01939453125,-0.018955078125,1.075205078125
-0.424970703125,-0.006787109375,0.971279296875
-0.5291015625,-0.003857421875,0.91302734375
-0.6116015625,-0.003095703125,0.849453125
-0.6825390625,-0.00447265625,0.791083984375
-0.679892578125,-0.005107421875,0.791533203125
-0.674814453125,-0.003916015625,0.73650390625
-0.768671875,-0.003935546875,0.692666015625
-0.827041015625,-0.003359375,0.611875
-0.864765625,-0.001298828125,0.54923828125
-0.903818359375,-0.003857421875,0.467236328125
-0.93080078125,-0.003349609375,0.401103515625
-0.949599609375,-0.0012109375,0.3388671875
-0.970771484375,-0.001064453125,0.253681640625
-0.979169921875,-0.00115234375,0.2011328125
0.0135546875,-0.0085546875,1.076279296875
-0.004501953125,0.43607421875,0.976298828125
-0.01287109375,0.541630859375,0.92046875
-0.0216015625,0.62583984375,0.8555078125
-0.02408203125,0.69111328125,0.79990234375
-0.02974609375,0.749189453125,0.742578125
-0.029248046875,0.785693359375,0.69734375
-0.032890625,0.842607421875,0.61962890625
-0.0358984375,0.88134765625,0.55658203125
-0.036357421875,0.921875,0.4780859375
-0.03892578125,0.949384765625,0.408759765625
-0.037099609375,0.968818359375,0.3431640625
-0.03919921875,0.98931640625,0.260654296875
-0.036630859375,0.9996875,0.206416015625
-0.03865234375,1.006376953125,0.136923828125
-0.063408203125,0.0151171875,-0.947509765625
-0.070908203125,0.457109375,-0.8387890625
-0.06080078125,0.558857421875,-0.775888671875
-0.0569921875,0.641533203125,-0.72029296875
-0.05400390625,0.7074609375,-0.655205078125
-0.031904296875,0.77484375,-0.586533203125
-0.040107421875,0.770341796875,-0.590859375
-0.043955078125,0.796767578125,-0.557861328125
-0.036767578125,0.858798828125,-0.4678515625
-0.032294921875,0.891552734375,-0.412314453125
-0.029208984375,0.928720703125,-0.33357421875
-0.0225390625,0.954814453125,-0.2685546875
-0.019853515625,0.973291015625,-0.206220703125
-0.01509765625,0.993193359375,-0.122822265625
-0.01447265625,1.002060546875,-0.064970703125
-0.000478515625,1.008271484375,0.011171875
-0.07986328125,0.006572265625,-0.94453125
-0.500263671875,-0.010625,-0.807333984375
-0.61009765625,-0.00361328125,-0.728056640625
-0.687646484375,-0.0017578125,-0.66236328125
-0.7463671875,-0.0023828125,-0.59712890625
-0.79373046875,-0.000517578125,-0.53720703125
-0.825849609375,0.00025390625,-0.490791015625
-0.876318359375,-0.001767578125,-0.400078125
-0.905703125,-0.003173828125,-0.34154296875
-0.938193359375,-0.000302734375,-0.2568359375
-0.9590625,-0.001259765625,-0.186708984375
-0.972158203125,-0.00017578125,-0.122021484375
-0.948076171875,-0.00734375,-0.041865234375
-0.98931640625,-9.765625e-05,0.0305859375
-0.98966796875,-0.0008203125,0.088603515625
-0.0991796875,-0.00232421875,-0.907138671875
0.3416796875,-0.0022265625,-0.89611328125
0.456181640625,-0.008349609375,-0.848173828125
0.547109375,-0.016904296875,-0.797939453125
0.61763671875,-0.016865234375,-0.74875
0.678291015625,-0.021962890625,-0.69966796875
0.719375,-0.0271875,-0.66037109375
0.78998046875,-0.0344921875,-0.586220703125
0.83021484375,-0.035771484375,-0.529013671875
0.877158203125,-0.038193359375,-0.4568359375
0.911220703125,-0.058505859375,-0.3970703125
0.941484375,-0.046728515625,-0.32955078125
0.96998046875,-0.043837890625,-0.254306640625
0.983203125,-0.05353515625,-0.19294921875
1.001923828125,-0.061103515625,-0.12865234375
0.032734375,-0.03208984375,-0.94767578125
0.0380078125,0.397294921875,-0.868466796875
0.042119140625,0.523232421875,-0.8023828125
0.044482421875,0.603779296875,-0.747802734375
0.048154296875,0.6730078125,-0.693046875
0.0480078125,0.727275390625,-0.63837890625
0.04935546875,0.767431640625,-0.59568359375
0.049765625,0.829248046875,-0.514716796875
0.051103515625,0.866064453125,-0.45896484375
0.055302734375,0.908779296875,-0.376328125
0.053994140625,0.93697265625,-0.312265625
0.0553515625,0.958779296875,-0.253779296875
0.0569140625,0.9841796875,-0.168935546875
0.063837890625,0.9922265625,-0.117607421875
0.0607421875,1.0033984375,-0.050419921875
